timeStamp_s,u_raw_V,u_prbs_V,u_noisy_V,voltage_V,theta_rad,alpha_rad,theta_dot_rad_s,alpha_dot_rad_s
40.786181688308716,-1.4324300472029843,0.5,-0.9324300472029843,-0.9324300472029843,-0.02454369260617026,-0.015339807878856004,0.034652250771584195,-0.3766005449563407
40.78623032569885,-0.7563288730667795,0.5,-0.25632887306677954,-0.25632887306677954,-0.02761165418194154,-0.015339807878856004,-0.10940209721193588,-0.22596032697380442
40.79512166976929,-1.320714959440694,0.5,-0.820714959440694,-0.820714959440694,-0.02761165418194154,-0.018407769454627607,-0.0850905200537279,-0.3810131222460109
40.795167446136475,-0.9364885604194823,0.5,-0.43648856041948225,-0.43648856041948225,-0.02761165418194154,-0.018407769454627607,-0.06618151559734392,-0.22860787334760657
40.799479961395264,-0.7116808887567425,-0.5,-1.2116808887567425,-1.2116808887567425,-0.02761165418194154,-0.018407769454627607,-0.05147451213126749,-0.13716472400856394
40.80448651313782,-0.8326066535491733,-0.5,-1.3326066535491732,-1.3326066535491732,-0.02454369260617026,-0.018407769454627607,0.09631811615440443,-0.08229883440513837
40.80948233604431,-0.706181567560556,-0.5,-1.2061815675605558,-1.2061815675605558,-0.02454369260617026,-0.018407769454627607,0.07491409034231455,-0.049379300643083025
40.81448531150818,-0.10526385300943177,-0.5,-0.6052638530094318,-0.6052638530094318,-0.021475731030398976,-0.015339807878856004,0.1946203625227462,0.21580934567587842
40.83250308036804,-0.0002236800260261218,-0.5,-0.5002236800260261,-0.5002236800260261,-0.015339807878856412,-0.012271846303084399,0.42407908869736094,0.37492253346725546
40.832549810409546,0.7877279459577762,-0.5,0.2877279459577762,0.2877279459577762,-0.009203884727313847,-0.0061359231515429645,0.6025469868331724,0.7158273722036681
40.8325879573822,1.2706504272972192,-0.5,0.7706504272972192,0.7706504272972192,-0.0030679615757712823,2.4492935982947064e-16,0.7413553520499147,0.9203702754456577
40.8391056060791,1.5825696163552405,-0.5,1.0825696163552405,1.0825696163552405,0.0030679615757712823,0.006135923151543455,0.8493174138851586,1.0430960173908514
40.84456253051758,1.8012312035483313,-0.5,1.3012312035483313,1.3012312035483313,0.009203884727313847,0.012271846303084888,0.9332879064236818,1.1167314625578255
40.84460401535034,1.452627405610341,-0.5,0.952627405610341,0.952627405610341,0.01227184630308513,0.015339807878856493,0.8622444416971428,0.9154758035964238
40.84984302520752,1.2970942509407137,-0.5,0.7970942509407137,0.7970942509407137,0.015339807878856412,0.0184077694546281,0.8069884135765013,0.7947224082195828
40.85505485534668,1.0012658152295386,-0.5,0.5012658152295386,0.5012658152295386,0.021475731030398976,0.021475731030399705,0.9003653506280594,0.722270370993478
40.85949373245239,1.3226964421166327,-0.5,0.8226964421166327,0.8226964421166327,0.021475731030398976,0.02454369260617042,0.7002841615996017,0.6787991486577442
40.86450266838074,0.5945881156193497,-0.5,0.09458811561934966,0.09458811561934966,0.02454369260617026,0.02454369260617042,0.6810193068339695,0.4072794891946465
40.87999677658081,0.9258896148557868,-0.5,0.4258896148557868,0.4258896148557868,0.02761165418194154,0.027611654181941135,0.6660355309051442,0.4898046195784453
40.8800413608551,0.6427386200259608,-0.5,0.14273862002596083,0.14273862002596083,0.02761165418194154,0.027611654181941135,0.5180276351484454,0.2938827717470672
40.88009023666382,0.5176845483492946,-0.5,0.01768454834929456,0.01768454834929456,0.02761165418194154,0.027611654181941135,0.4029103828932353,0.17632966304824033
40.88844084739685,0.47752495829313973,-0.5,-0.022475041706860266,-0.022475041706860266,0.02761165418194154,0.027611654181941135,0.3133747422502941,0.10579779782894422
40.893990993499756,0.48055253433154843,-0.5,-0.01944746566845157,-0.01944746566845157,0.02761165418194154,0.027611654181941135,0.24373591063911762,0.06347867869736654
40.89923906326294,0.503465003344006,-0.5,0.0034650033440060124,0.0034650033440060124,0.02761165418194154,0.027611654181941135,0.18957237494153592,0.038087207218419926
40.904685258865356,0.533620425165468,0.5,1.0336204251654681,1.0336204251654681,0.02761165418194154,0.027611654181941135,0.14744518051008348,0.022852324331051957
40.90473008155823,1.3344092059701431,0.5,1.8344092059701431,1.8344092059701431,0.02761165418194154,0.030679615757712744,0.11467958484117602,0.2591483206603596
40.90948748588562,0.3246516313361989,0.5,0.8246516313361989,0.8246516313361989,0.02761165418194154,0.027611654181941135,0.08919523265424802,-0.08994793366551264
40.920857667922974,0.7080951104710972,0.5,1.2080951104710973,1.2080951104710973,0.02454369260617026,0.027611654181941135,-0.06697977796986401,-0.05396876019930759
40.92090582847595,-0.546792510239177,0.5,-0.046792510239176965,-0.046792510239176965,0.021475731030398976,0.021475731030399705,-0.1884492306775069,-0.5232551082428992
40.92449641227722,-0.3134576628114312,0.5,0.18654233718856877,0.18654233718856877,0.015339807878856412,0.0184077694546281,-0.41927931948439706,-0.5593899910074678
40.929495334625244,-0.37939017502364025,0.5,0.12060982497635975,0.12060982497635975,0.01227184630308513,0.015339807878856493,-0.46245998518881015,-0.5810709206662094
40.94706439971924,-0.9565551799373038,0.5,-0.45655517993730377,-0.45655517993730377,0.006135923151542565,0.009203884727314171,-0.6323987952154108,-0.8395164045231113
40.94711899757385,-0.7970107636535013,0.5,-0.2970107636535013,-0.2970107636535013,0.0030679615757712823,0.006135923151543455,-0.6282195774240431,-0.7491467687755242
40.947157859802246,-0.4833027025649518,0.5,0.01669729743504822,0.01669729743504822,-0.0030679615757712823,0.00306796157577185,-0.7613229225094807,-0.6949249873270429
40.949485540390015,-0.5306159748120295,0.5,-0.03061597481202949,-0.03061597481202949,-0.006135923151542565,2.4492935982947064e-16,-0.7284938986527641,-0.6623919184579542
40.9564573764801,-1.3709904305779743,0.5,-0.8709904305779743,-0.8709904305779743,-0.009203884727313847,-0.0061359231515429645,-0.7029602134308734,-0.8883090031982294
40.96342706680298,-0.9334798347664389,0.5,-0.4334798347664389,-0.4334798347664389,-0.015339807878856412,-0.009203884727313682,-0.8194545282925709,-0.7784223279805951
