Time,u_noisy,theta,alpha
1.1790719032287598,0.0,0.05829126993965436,0.9756117810952674
1.1990947723388672,0.0,0.03681553890925539,0.8314175870340179
1.219085454940796,0.0,0.015339807878856412,0.7086991240031661
1.2391233444213867,0.0,-0.006135923151542565,0.5859806609723144
1.259082555770874,0.0,-0.03681553890925539,0.4663301595172351
1.2791039943695068,0.0,-0.07056311624273949,0.34974761963792567
1.2990844249725342,-1.1834068090775698,-0.09510680884890975,0.25464081078901657
1.3191118240356445,-1.427277083662528,-0.1043106935762236,0.17794177139473444
1.3391222953796387,-1.8936447252167794,-0.11351457830353745,0.10737865515199552
1.359919786453247,-3.4009394694925685,-0.11658253987930872,0.04295146206079803
1.3790950775146484,-2.1046603680009994,-0.10124273200045232,0.003067961575771605
1.4034411907196045,-4.2139068126952175,-0.09203884727313846,-0.03988350048502731
1.4191126823425293,-4.140151056813226,-0.07669903939428206,-0.07363107781851141
1.4445831775665283,-3.2098910772793383,-0.05829126993965436,-0.09203884727313838
1.459106206893921,-3.33238347165071,-0.04601942363656923,-0.11044661672776623
1.4791157245635986,-3.2467662608021577,-0.039883500485026674,-0.12271846303085177
1.4990897178649902,-0.6896827672096522,-0.02761165418194154,-0.11658253987930856
1.5190963745117188,-1.8260061354196477,-0.02761165418194154,-0.11044661672776623
1.5390913486480713,-1.1613358974345875,-0.021475731030398976,-0.1012427320004523
1.5592613220214844,0.2981641842682857,-0.015339807878856412,-0.08897088569736766
1.5790908336639404,-1.2527786381268349,-0.018407769454627694,-0.08590292412159606
1.5993564128875732,-0.8318446258767387,-0.021475731030398976,-0.08590292412159606
1.6190922260284424,-0.9303337159260634,-0.018407769454627694,-0.07669903939428213
1.6396405696868896,0.03110195192138652,-0.006135923151542565,-0.05829126993965428
1.6590969562530518,0.8589999317097342,0.006135923151542565,-0.03988350048502731
1.6793577671051025,-0.05592313612799755,0.009203884727313847,-0.030679615757712497
1.6990947723388672,-0.4248304702544459,0.006135923151542565,-0.0337475773334841
1.7192065715789795,-1.2158460344913884,0.0030679615757712823,-0.03988350048502731
1.7391200065612793,-0.058214564520491674,0.009203884727313847,-0.03681553890925571
1.7590968608856201,-0.8417115313357513,0.02454369260617026,-0.024543692606170175
1.7790987491607666,0.48873156585274774,0.039883500485026674,-0.012271846303084644
1.7990961074829102,0.045752289850615774,0.05829126993965436,-0.003067961575771605
1.8191115856170654,0.5499076493053692,0.07056311624273949,0.003067961575771605
1.8390955924987793,-0.5601180199596638,0.07363107781851078,0.003067961575771605
1.8591585159301758,0.26388254126033756,0.07976700097005335,0.003067961575771605
1.8790936470031738,0.8318197053042804,0.08283496254582462,0.003067961575771605
1.8991012573242188,-1.04110931961656,0.07976700097005335,-0.009203884727313927
1.9190964698791504,-0.561330180649643,0.07669903939428206,-0.018407769454627854
1.939124345779419,-0.02870897908713399,0.08283496254582462,-0.018407769454627854
1.9590935707092285,-1.043173341693116,0.08897088569736719,-0.02147573103039946
1.9791724681854248,-0.893606404855318,0.10124273200045232,-0.018407769454627854
1.999094009399414,0.016809711826801625,0.11965050145508001,-0.00613592315154321
2.0197699069976807,0.8854481691136971,0.14419419406125028,0.009203884727313927
2.0390965938568115,-0.2135443149297851,0.1595340019401067,0.015339807878856249
2.0596060752868652,-0.497089372977149,0.16260196351587797,0.012271846303084644
2.0791103839874268,-1.5601484906243133,0.16873788666742054,0.009203884727313927
2.1008412837982178,0.18143349761451377,0.18407769454627693,0.015339807878856249
2.119108200073242,0.35048453065755353,0.2086213871524472,0.0337475773334841
2.139857530593872,0.9543035127085824,0.2270291566070749,0.04908738521234035
2.1597378253936768,0.9252940624665651,0.23316507975861744,0.05522330836388356
2.1791093349456787,-0.7297314828308334,0.2270291566070749,0.046019423636568746
2.1991660594940186,-0.10794588167622912,0.21782527187976106,0.03681553890925571
2.2195303440093994,0.8529952492986612,0.21168934872821848,0.03681553890925571
2.2392239570617676,0.6367143664222203,0.19634954084936207,0.030679615757712497
2.259629249572754,-0.23212883976769783,0.17487380981896308,0.012271846303084644
2.279111623764038,-0.5331584727397483,0.14726215563702155,-0.009203884727313927
2.299309492111206,-1.6923960285638235,0.1227184630308513,-0.027611654181940892
2.3191027641296387,0.027028132514570147,0.11351457830353745,-0.027611654181940892
2.3391005992889404,-0.09632143275098912,0.11658253987930872,-0.018407769454627854
2.3593976497650146,-0.8881157870290332,0.11658253987930872,-0.012271846303084644
2.379100799560547,-0.17356050785232588,0.1227184630308513,-0.003067961575771605
2.3997974395751953,0.28850395526400874,0.1349903093339364,0.009203884727313927
2.4191012382507324,0.8330762176171238,0.14112623248547898,0.02147573103039946
2.439115524291992,1.0385821188424786,0.14112623248547898,0.027611654181940892
2.459925651550293,0.5945816182870904,0.12578642460662257,0.018407769454627854
2.480893850326538,-0.5817475199694451,0.10124273200045232,0.0
2.4995880126953125,-2.0736349273019647,0.07363107781851078,-0.02147573103039946
2.51910400390625,0.11548894931519381,0.07056311624273949,-0.018407769454627854
2.5393569469451904,1.3444018349615852,0.07976700097005335,0.0
2.5591065883636475,1.454649238702048,0.08283496254582462,0.00613592315154321
2.5791211128234863,-0.9959134008177757,0.06135923151542565,-0.009203884727313927
2.599104166030884,-1.1598769784381262,0.03681553890925539,-0.030679615757712497
2.624345064163208,-0.19141245970412635,0.02761165418194154,-0.03681553890925571
2.63913631439209,0.23845294803226047,0.02761165418194154,-0.0337475773334841
2.6591298580169678,-0.029132301893075696,0.02454369260617026,-0.03681553890925571
2.679334878921509,-0.5473840141243276,0.021475731030398976,-0.03988350048502731
2.6991047859191895,-1.145322853202708,0.021475731030398976,-0.04295146206079803
2.7191925048828125,-0.1102587928687305,0.0337475773334841,-0.0337475773334841
2.7391042709350586,-0.006300863099269097,0.0521553467881118,-0.02147573103039946
2.7591142654418945,-0.7420298310243486,0.0674951546669682,-0.012271846303084644
2.77911114692688,-0.6351651673705664,0.0859029241215959,-0.003067961575771605
2.7991786003112793,1.336303506218053,0.11044661672776616,0.015339807878856249
2.8191843032836914,1.0070405513940128,0.12578642460662257,0.027611654181940892
2.8391005992889404,-0.9182135931160946,0.12578642460662257,0.018407769454627854
2.8593952655792236,0.07329749165180355,0.11965050145508001,0.009203884727313927
2.8791005611419678,-0.48398940947412467,0.1227184630308513,0.00613592315154321
2.8991031646728516,-1.2169792314070114,0.12578642460662257,0.00613592315154321
2.9198338985443115,0.36674502322057234,0.1380582709097077,0.015339807878856249
2.9391393661499023,1.3542576597326077,0.15339807878856412,0.030679615757712497
2.959228277206421,0.31332053786490965,0.1595340019401067,0.030679615757712497
2.979102373123169,-0.5497069856416461,0.15033011721279282,0.02147573103039946
2.999105453491211,0.03441738786482662,0.14112623248547898,0.015339807878856249
3.019442319869995,-0.3267259296174944,0.1380582709097077,0.012271846303084644
3.0390989780426025,-0.4290739732632953,0.1349903093339364,0.009203884727313927
3.0592539310455322,0.34097627635901007,0.1349903093339364,0.012271846303084644
3.0791127681732178,0.9305446678048304,0.1349903093339364,0.015339807878856249
3.099210262298584,0.015442734639654981,0.12578642460662257,0.012271846303084644
3.1190977096557617,0.3036986731736986,0.11044661672776616,0.0
3.1391003131866455,-1.249050138652192,0.09510680884890975,-0.012271846303084644
3.160013198852539,-0.48788114860217313,0.08283496254582462,-0.018407769454627854
3.179190158843994,-0.006338863353501506,0.0859029241215959,-0.012271846303084644
3.1992008686065674,-0.5972863198795363,0.08897088569736719,-0.00613592315154321
3.2191667556762695,-0.3572450251763859,0.09510680884890975,0.003067961575771605
3.2397522926330566,1.0394039145734837,0.1043106935762236,0.015339807878856249
3.2592334747314453,0.7720711561383778,0.11044661672776616,0.024543692606170175
3.2795727252960205,0.25822150041055886,0.09817477042468103,0.018407769454627854
3.299170732498169,-0.32586505946929883,0.0859029241215959,0.009203884727313927
3.3191769123077393,-0.80664745072397,0.07056311624273949,0.0
3.3392043113708496,-0.3756037653162563,0.06442719309119693,0.0
3.359302520751953,-0.9913457517347206,0.0674951546669682,0.009203884727313927
3.3792083263397217,1.0755743092830956,0.07976700097005335,0.030679615757712497
3.399477481842041,2.0668612586081174,0.09203884727313846,0.04908738521234035
3.419196605682373,0.4901656263184053,0.07976700097005335,0.04908738521234035
3.43974232673645,-0.41111179131067443,0.04908738521234052,0.027611654181940892
3.461237907409668,0.3317262557736497,0.018407769454627694,0.012271846303084644
3.4797167778015137,-0.4672324440303301,-0.006135923151542565,0.0
3.499228000640869,0.38163049952463185,-0.02761165418194154,-0.00613592315154321
3.519320011138916,0.46020382691999556,-0.04601942363656923,-0.009203884727313927
3.5391805171966553,1.106188379805773,-0.0674951546669682,-0.015339807878856249
3.5592904090881348,-0.9183621447902237,-0.09510680884890975,-0.027611654181940892
3.5792198181152344,-1.0042644301674666,-0.11965050145508001,-0.04295146206079803
3.599655866622925,0.044358532243548986,-0.12885438618239387,-0.04295146206079803
3.619173288345337,0.4485614723038879,-0.12885438618239387,-0.0337475773334841
3.6393256187438965,-0.0937317835104318,-0.12885438618239387,-0.027611654181940892
3.659221887588501,-0.07648785369045147,-0.12885438618239387,-0.02147573103039946
3.679225206375122,0.37542774031953907,-0.12885438618239387,-0.015339807878856249
3.69919490814209,0.5748265875965202,-0.12885438618239387,-0.012271846303084644
3.719210624694824,-0.3008847714903896,-0.12885438618239387,-0.009203884727313927
3.7391886711120605,-0.5536237121300068,-0.13192234775816514,-0.009203884727313927
3.760342597961426,0.2380925263271768,-0.12578642460662257,-0.003067961575771605
3.779207706451416,1.1979133833383566,-0.11351457830353745,0.012271846303084644
3.799622058868408,1.50273044979641,-0.11044661672776616,0.02147573103039946
3.8191640377044678,0.1871521482886389,-0.1227184630308513,0.009203884727313927
3.8401668071746826,-0.9403780827327549,-0.14726215563702155,-0.009203884727313927
3.859185218811035,-1.6610309112604997,-0.1595340019401067,-0.018407769454627854
3.879554271697998,0.6261695884657308,-0.14726215563702155,-0.00613592315154321
3.899411916732788,2.995919794433643,-0.12578642460662257,0.02147573103039946
3.919203281402588,1.15456643487733,-0.13192234775816514,0.02147573103039946
3.9392590522766113,-1.499675730854346,-0.16873788666742054,-0.012271846303084644
3.9609568119049072,-1.8955930240999317,-0.19941750242513334,-0.04295146206079803
3.9801347255706787,0.3873997465766839,-0.20248546400090464,-0.04295146206079803
3.9992170333862305,1.2163311829087067,-0.18714565612204823,-0.027611654181940892
4.019680738449097,0.6977777334199528,-0.18407769454627693,-0.024543692606170175
4.0391740798950195,-0.609686478288496,-0.1902136176978195,-0.0337475773334841
4.060109853744507,-0.23504987588073134,-0.19941750242513334,-0.046019423636568746
4.079174041748047,-0.9098119187763891,-0.19941750242513334,-0.052155346788111956
4.099501371383667,-0.41855246507181887,-0.1932815792735908,-0.05522330836388356
4.119164228439331,-0.05955751664046527,-0.17487380981896308,-0.046019423636568746
4.139467000961304,-0.5193810825372271,-0.1564660403643354,-0.03988350048502731
4.159183979034424,-1.2628831362448745,-0.1349903093339364,-0.0337475773334841
4.1795525550842285,0.2378173260941272,-0.10124273200045232,-0.018407769454627854
4.1991658210754395,1.0979532304136528,-0.06135923151542565,0.00613592315154321
4.220312118530273,1.0435041896445187,-0.030679615757712823,0.024543692606170175
4.239124536514282,0.5099429311765259,-0.015339807878856412,0.02147573103039946
4.260096788406372,-1.067407283560242,-0.01227184630308513,0.009203884727313927
4.279112815856934,0.5870549634756409,-0.0030679615757712823,0.003067961575771605
4.300709962844849,-0.4338476119796103,0.006135923151542565,0.0
4.3191211223602295,-0.3749718052255301,0.018407769454627694,-0.003067961575771605
4.3395836353302,-0.008729848183753108,0.02761165418194154,-0.00613592315154321
4.359123468399048,-0.4818838174211645,0.039883500485026674,-0.009203884727313927
4.380204439163208,-1.292443704093154,0.0521553467881118,-0.012271846303084644
4.399136781692505,-0.606521808067761,0.07363107781851078,-0.00613592315154321
4.419173955917358,0.8537165264704365,0.1043106935762236,0.012271846303084644
4.439131021499634,-0.46331105340941586,0.13192234775816514,0.024543692606170175
4.459150791168213,0.041175333743781184,0.15033011721279282,0.030679615757712497
4.479121208190918,0.23558510545598388,0.1718058482431918,0.03681553890925571
4.499608516693115,1.2390049314679035,0.18714565612204823,0.046019423636568746
4.519122123718262,0.8057260445601231,0.1932815792735908,0.04295146206079803
4.540436267852783,-1.7630695887503962,0.18100973297050565,0.02147573103039946
4.559125185012817,-0.6390469335845332,0.17487380981896308,0.009203884727313927
4.580454587936401,1.004129951682411,0.18714565612204823,0.018407769454627854
4.599132776260376,1.1266965595479443,0.1932815792735908,0.02147573103039946
4.6192827224731445,-1.6722267917648113,0.18100973297050565,0.009203884727313927
4.639115333557129,-1.3718731641486146,0.17487380981896308,-0.003067961575771605
4.659267425537109,0.2699797609950727,0.18714565612204823,0.009203884727313927
4.679118633270264,1.37934511032236,0.2086213871524472,0.027611654181940892
4.699168682098389,0.3892413122521162,0.21475731030398976,0.0337475773334841
4.719119310379028,-0.08749380352547392,0.2055534255766759,0.024543692606170175
4.739863872528076,-0.06346713238296797,0.1932815792735908,0.015339807878856249
4.759141683578491,-0.6300890491704886,0.18100973297050565,0.003067961575771605
4.780429363250732,-1.0592042088405826,0.16873788666742054,-0.00613592315154321
4.799124717712402,0.25290625899140434,0.16873788666742054,-0.003067961575771605
4.81990122795105,0.42049137816805693,0.17487380981896308,0.00613592315154321
4.839123249053955,-0.17517462165392886,0.17487380981896308,0.009203884727313927
4.85946249961853,-1.1206934120870469,0.1718058482431918,0.009203884727313927
4.879137754440308,1.3893103404754,0.17487380981896308,0.018407769454627854
4.900453805923462,0.4162037681042305,0.17487380981896308,0.024543692606170175
4.919131755828857,-0.2914010086102816,0.16260196351587797,0.018407769454627854
4.939115285873413,-0.9311604104657303,0.14726215563702155,0.009203884727313927
4.959338903427124,0.10771336341880428,0.14112623248547898,0.012271846303084644
4.979123592376709,0.5226354243068015,0.14112623248547898,0.02147573103039946
4.999161243438721,0.6825949643515442,0.1380582709097077,0.027611654181940892
5.019115924835205,0.20990361049601974,0.12885438618239387,0.027611654181940892
5.039663553237915,0.11546999738764377,0.11351457830353745,0.02147573103039946
5.059132814407349,0.10690427011807213,0.09817477042468103,0.02147573103039946
5.0791473388671875,1.11531354449762,0.0859029241215959,0.02147573103039946
5.099117994308472,-0.46608010296610836,0.06442719309119693,0.015339807878856249
5.12009859085083,-0.17527951860178378,0.039883500485026674,0.00613592315154321
5.139122486114502,0.7608305217627186,0.021475731030398976,0.003067961575771605
5.159640073776245,0.2779702692779915,-0.0,-0.003067961575771605
5.17912745475769,-0.6737835708519078,-0.02761165418194154,-0.012271846303084644
5.199875354766846,0.41206611166089335,-0.04601942363656923,-0.018407769454627854
5.219129323959351,0.00825692444579712,-0.06135923151542565,-0.018407769454627854
5.239883899688721,-0.6784198380747213,-0.07669903939428206,-0.018407769454627854
5.2591423988342285,0.26505715994742884,-0.08283496254582462,-0.012271846303084644
5.280378818511963,1.6893829165653393,-0.0859029241215959,0.0
5.299126625061035,1.3832336590467291,-0.09817477042468103,0.0
5.3206562995910645,-0.9593126192842352,-0.12885438618239387,-0.02147573103039946
5.339130640029907,-1.496749405982045,-0.16260196351587797,-0.04295146206079803
5.359303951263428,0.27382970669265905,-0.1718058482431918,-0.04295146206079803
5.379132270812988,1.6121784030449269,-0.1718058482431918,-0.030679615757712497
5.399805545806885,0.01854643161686781,-0.17794177139473438,-0.0337475773334841
5.419134616851807,-1.4679225278568833,-0.19634954084936207,-0.046019423636568746
5.439114809036255,0.5248554193678896,-0.19941750242513334,-0.04908738521234035
5.459190845489502,-0.6488320962109598,-0.1932815792735908,-0.03988350048502731
5.479126214981079,-0.11497302910075721,-0.18407769454627693,-0.0337475773334841
5.499769449234009,0.9251125487766623,-0.1718058482431918,-0.02147573103039946
5.519130229949951,1.2130236315269103,-0.16260196351587797,-0.015339807878856249
5.53999662399292,-1.417829112956344,-0.16873788666742054,-0.024543692606170175
5.559137582778931,-0.811529001828471,-0.16873788666742054,-0.0337475773334841
5.580207347869873,0.068149259553506,-0.15339807878856412,-0.024543692606170175
5.599127292633057,0.977575388635447,-0.13192234775816514,-0.009203884727313927
5.620779275894165,0.17123910891310415,-0.11351457830353745,-0.003067961575771605
5.639120101928711,-0.200573453967737,-0.1043106935762236,0.0
5.660446882247925,-0.23577382508506106,-0.09510680884890975,0.0
5.679126501083374,-0.777815023960404,-0.08283496254582462,0.0
5.700403213500977,0.5141613276272398,-0.0674951546669682,0.009203884727313927
5.719128370285034,0.18281420742798693,-0.04908738521234052,0.018407769454627854
5.73921012878418,0.2503070911388795,-0.03681553890925539,0.024543692606170175
5.759117841720581,1.2243742809211908,-0.021475731030398976,0.0337475773334841
5.779367208480835,0.6213693533500304,-0.015339807878856412,0.0337475773334841
5.799124717712402,0.11462095759923968,-0.021475731030398976,0.02147573103039946
5.819119691848755,-0.26774516134862447,-0.030679615757712823,0.009203884727313927
5.839600324630737,-0.0927687368602701,-0.039883500485026674,0.0
5.859115362167358,-1.2722828586966057,-0.04601942363656923,-0.009203884727313927
5.879782199859619,-0.19017129516873763,-0.039883500485026674,-0.00613592315154321
5.899145603179932,0.22783279106698817,-0.02761165418194154,0.00613592315154321
5.919493198394775,0.5084481572551599,-0.01227184630308513,0.018407769454627854
5.939123868942261,0.2781547073986971,-0.0030679615757712823,0.027611654181940892
5.960591077804565,0.5142268077840407,0.0030679615757712823,0.0337475773334841
5.979126453399658,0.7540283414855822,0.006135923151542565,0.03681553890925571
6.000189542770386,0.766341066950632,-0.0,0.03681553890925571
6.019132614135742,0.2985041601387645,-0.01227184630308513,0.027611654181940892
6.039513826370239,-0.3617291813276789,-0.030679615757712823,0.015339807878856249
6.059128761291504,-0.72190447805471,-0.04601942363656923,0.00613592315154321
6.0794079303741455,0.7634294279232507,-0.0521553467881118,0.00613592315154321
6.09935998916626,0.9992719523829423,-0.05522330836388308,0.012271846303084644
6.11912202835083,0.17341704505348338,-0.07056311624273949,0.003067961575771605
6.139516115188599,-0.3350748326253197,-0.08897088569736719,-0.009203884727313927
6.1606316566467285,0.8274654515063173,-0.10737865515199488,-0.018407769454627854
6.1791229248046875,0.03498911580855901,-0.12578642460662257,-0.027611654181940892
6.2004616260528564,-0.5677286655510076,-0.14726215563702155,-0.046019423636568746
6.219289302825928,-0.559226739476131,-0.16260196351587797,-0.05829126993965428
6.240320920944214,-0.9493509021194698,-0.1718058482431918,-0.0644271930911966
6.259130239486694,-0.6554803409402563,-0.16873788666742054,-0.0644271930911966
6.2804460525512695,-0.021928560131911468,-0.15339807878856412,-0.052155346788111956
6.29912543296814,0.6008066360219878,-0.13192234775816514,-0.03988350048502731
6.319147109985352,-0.14892691282097203,-0.11965050145508001,-0.0337475773334841
6.340342044830322,-0.11640520626505801,-0.11044661672776616,-0.0337475773334841
6.359158039093018,-0.7981652572943463,-0.10124273200045232,-0.03988350048502731
6.379655122756958,-1.1269260458970465,-0.08897088569736719,-0.04295146206079803
6.399126052856445,0.8789171550970695,-0.06442719309119693,-0.0337475773334841
6.419229745864868,0.3223006155722484,-0.04295146206079795,-0.024543692606170175
6.43912410736084,-1.6556513309453498,-0.02761165418194154,-0.030679615757712497
6.460826635360718,-1.188475781124955,-0.006135923151542565,-0.030679615757712497
6.480561256408691,0.7178206742150782,0.030679615757712823,-0.012271846303084644
6.499571323394775,0.6239771753089024,0.07056311624273949,0.00613592315154321
6.520422697067261,0.016946011641956082,0.09817477042468103,0.012271846303084644
6.539127588272095,-1.5948928965911882,0.11658253987930872,0.009203884727313927
6.559881210327148,-0.19152487743361768,0.14419419406125028,0.015339807878856249
6.579277515411377,0.17309098384935662,0.18100973297050565,0.0337475773334841
6.599336385726929,-0.14415791585877302,0.21475731030398976,0.04908738521234035
6.619640350341797,1.6094386994847694,0.2454369260617026,0.0644271930911966
6.63921856880188,0.14523235861004263,0.25770877236478773,0.0674951546669682
6.672767162322998,-1.213344601088998,0.25157284921324513,0.046019423636568746
6.680704355239868,-0.09704635374963977,0.24236896448593132,0.0337475773334841
6.700224161148071,-0.5790047494101931,0.2454369260617026,0.027611654181940892
6.721428155899048,-1.1387760557729822,0.24850488763747386,0.027611654181940892
6.739137172698975,-0.03434947274976374,0.260776733940559,0.0337475773334841
6.764232158660889,1.4470143444458976,0.2791845033951867,0.05522330836388356
6.779135465621948,1.4653678082822132,0.28838838812250056,0.0644271930911966
6.799187898635864,0.3586340776441266,0.27304858024364415,0.052155346788111956
6.819291353225708,-1.3877900335556945,0.24236896448593132,0.024543692606170175
6.855146169662476,-1.7259091912904436,0.2086213871524472,-0.003067961575771605
6.864886522293091,-1.5000753765782062,0.1902136176978195,-0.015339807878856249
6.88024377822876,0.914150193821637,0.1932815792735908,0.0
6.8991453647613525,0.8487550823069109,0.20248546400090464,0.015339807878856249
6.9205405712127686,1.1162345762077088,0.19634954084936207,0.018407769454627854
6.939132213592529,-0.42315544928982846,0.17487380981896308,0.00613592315154321
6.96044397354126,-1.6062347743080254,0.14726215563702155,-0.012271846303084644
6.979137420654297,-0.8417172669289739,0.13192234775816514,-0.015339807878856249
6.999218702316284,0.9706894269534929,0.1380582709097077,-0.003067961575771605
7.019178867340088,0.8171458047508581,0.14112623248547898,0.012271846303084644
7.039515018463135,0.07371433590118517,0.12885438618239387,0.012271846303084644
7.060699462890625,-0.6659741133082324,0.11351457830353745,0.00613592315154321
7.079129934310913,0.36977612553277406,0.10124273200045232,0.003067961575771605
7.1007914543151855,1.2423695232037164,0.09510680884890975,0.009203884727313927
7.119126081466675,0.3424127226842899,0.07669903939428206,0.003067961575771605
7.140897035598755,-0.1303810307382529,0.04908738521234052,-0.012271846303084644
7.161146640777588,-0.9118835077436822,0.018407769454627694,-0.030679615757712497
7.179160833358765,-0.5618296778518044,-0.0,-0.04295146206079803
7.201078176498413,-0.05780084488758014,-0.009203884727313847,-0.04295146206079803
7.219480514526367,0.047202492513683116,-0.015339807878856412,-0.03681553890925571
7.240931272506714,-0.698421262905363,-0.018407769454627694,-0.03681553890925571
7.259133338928223,0.43512662253071027,-0.018407769454627694,-0.030679615757712497
7.2796242237091064,0.24445175854930146,-0.015339807878856412,-0.024543692606170175
7.29913854598999,0.19610047220889787,-0.01227184630308513,-0.02147573103039946
7.320766925811768,0.12678983830908366,-0.01227184630308513,-0.018407769454627854
7.341214656829834,-0.4926381549579899,-0.01227184630308513,-0.018407769454627854
7.3593926429748535,-0.7269016575541536,-0.006135923151542565,-0.015339807878856249
7.379595041275024,0.12473627192836062,0.0030679615757712823,-0.003067961575771605
7.3991539478302,1.541645681048149,0.021475731030398976,0.012271846303084644
7.4208409786224365,1.4614071759424465,0.02454369260617026,0.018407769454627854
7.439129829406738,-1.456305042669419,0.009203884727313847,0.0
7.460530996322632,-1.1279102207203267,-0.009203884727313847,-0.018407769454627854
7.479138612747192,-0.8052223146033042,-0.009203884727313847,-0.015339807878856249
7.499585151672363,1.272297548601183,0.006135923151542565,0.0
7.519132375717163,0.13915685051636117,0.018407769454627694,0.012271846303084644
7.540745496749878,0.5162250893889173,0.018407769454627694,0.015339807878856249
7.561245918273926,-0.15177790884218265,0.018407769454627694,0.012271846303084644
7.579650402069092,0.8395345986290361,0.01227184630308513,0.009203884727313927
7.6001222133636475,0.1382753992876557,0.0030679615757712823,0.003067961575771605
7.61922812461853,0.37803996586080074,-0.009203884727313847,-0.00613592315154321
7.63934588432312,0.12236530907437881,-0.021475731030398976,-0.018407769454627854
7.6591479778289795,-1.1173824104932633,-0.03681553890925539,-0.030679615757712497
7.680689573287964,-1.1113322730441622,-0.04295146206079795,-0.03681553890925571
7.699136018753052,0.028991494625013214,-0.0337475773334841,-0.024543692606170175
7.719913005828857,0.9623763504380718,-0.01227184630308513,-0.00613592315154321
7.739137411117554,0.6046560454621456,-0.0030679615757712823,0.003067961575771605
7.759427070617676,-1.6036424131517457,-0.0030679615757712823,0.003067961575771605
7.779174327850342,0.7670443410965002,0.006135923151542565,0.009203884727313927
7.800426959991455,1.2722091255756074,0.02454369260617026,0.030679615757712497
7.81929612159729,1.620032488036382,0.02761165418194154,0.03681553890925571
7.840116024017334,-0.7657989965823235,0.01227184630308513,0.02147573103039946
7.859879970550537,-0.7095691825143114,-0.01227184630308513,0.0
7.879253625869751,-0.28309472205906394,-0.02454369260617026,-0.009203884727313927
7.900331258773804,0.6957616756379469,-0.02761165418194154,-0.00613592315154321
