iter,y0,y1,u0
0,0.0,0.5,-6.510848000000001e-09
1,0.015057089234461552,0.5263888011112013,-64.37298391434317
2,-0.5815232379243865,-0.029933913047230032,26.63880653595471
3,-1.5568483862433247,-0.9633896793315883,44.699386728661906
4,-1.8770634101632302,-1.2910187707761014,28.410879974223548
5,-1.544339676754436,-1.0299812780157047,7.386455601105015
6,-0.9159824236711701,-0.5228127815542309,-5.649871631106689
7,-0.3018934793330779,-0.05374566754093231,-9.793705455332994
8,0.1544926376897064,0.25639894075812053,-8.792780858399745
9,0.440480693995343,0.40923077203144487,-6.327785219375617
10,0.5999481215610954,0.45528159042082594,-4.246227944520192
11,0.6811308839057748,0.4445166723510564,-2.909278415367936
12,0.717559766690745,0.4097096959633456,-2.423802062203136
13,0.7253600436690684,0.3652647450705122,-1.8106015545337601
14,0.7128406808859966,0.31738972133662996,-1.521930205561472
15,0.6861353896515445,0.2699773004778612,-1.1778154984486402
16,0.6487154695210339,0.22429990157465335,-1.041243566629888
17,0.6026358829624088,0.1803042262625982,-0.5910037283046401
18,0.5511131924248784,0.13916645376374792,-0.40930533957068804
19,0.4979861785759499,0.10281097607477223,-0.287556539981184
20,0.4440981204165446,0.07040930846635811,-0.07526624035507201
21,0.390836016314194,0.04185349289207641,0.19252435402258403
22,0.3412776580364736,0.018889193813810223,0.130603950928254
23,0.2960964784836219,0.0011327490798065181,0.18801945433220502
24,0.2541771812989782,-0.013335619968599994,0.333928547649449
25,0.21667967368948013,-0.024027808451992528,0.23263848704202103
26,0.1834048973594123,-0.031631021827064745,0.38425916947069705
27,0.15439712522785334,-0.0364495714831226,0.28524143022825005
28,0.1298908642671071,-0.03847149260349487,0.161522216532578
29,0.10753745932160724,-0.04011955059335726,0.329981809055002
30,0.08768441904165701,-0.04112445614448565,0.362005996698395
31,0.07227419413447225,-0.039605081669468495,0.20251227682980102
32,0.0601234219784319,-0.036665881689198515,0.192721785122099
33,0.049716739515219044,-0.03367566660570804,0.166118232078899
34,0.04087015891591973,-0.030680020036796134,0.171961546580881
35,0.033556312299044315,-0.027568890244019314,0.10103483488462
36,0.027311809322511094,-0.024659525042257758,0.141540253554049
37,0.02200766770817365,-0.02194663856263847,0.019497199785771
38,0.016992170429426925,-0.01995256228936893,0.09837730727643601
39,0.011954070837517188,-0.018894760553927855,0.132672532824461
40,0.008088087585053621,-0.017539474840432202,0.12247894349105601
41,0.0057164441777220855,-0.015504945611852963,0.11154025348327101
42,0.004750173178375739,-0.012786255890533664,0.062900641817334
43,0.004757305346396052,-0.009687454001758102,-0.05635955072576
44,0.004246327178769885,-0.007546378891197332,0.008420113839533
