Time,u_noisy,theta,alpha
0.0,0.0,-0.0,-3.141592653589793
0.0190126895904541,0.0,-0.0,-3.141592653589793
0.03871488571166992,0.0,-0.0,-3.141592653589793
0.05887961387634277,0.0,-0.0,-3.141592653589793
0.07916903495788574,0.0,-0.0,-3.141592653589793
0.09872055053710938,0.0,-0.0,-3.141592653589793
0.11881494522094727,0.0,-0.0,-3.141592653589793
0.13867878913879395,0.0,-0.0,-3.141592653589793
0.15872550010681152,0.0,-0.0,-3.141592653589793
0.17874550819396973,0.0,-0.0,-3.141592653589793
0.1987318992614746,0.0,-0.0,-3.141592653589793
0.21872997283935547,0.0,-0.0,-3.141592653589793
0.2386915683746338,0.0,-0.0,-3.141592653589793
0.25873517990112305,0.0,-0.0,-3.141592653589793
0.2786896228790283,0.0,-0.0,-3.141592653589793
0.29866957664489746,0.0,-0.0,-3.141592653589793
0.3186802864074707,0.0,-0.0,-3.141592653589793
0.3389708995819092,0.0,-0.0,-3.141592653589793
0.3587648868560791,0.0,-0.0,-3.141592653589793
0.37883925437927246,0.0,-0.0,-3.141592653589793
0.39870166778564453,0.0,-0.0,-3.141592653589793
0.4186990261077881,0.0,-0.0,-3.141592653589793
0.4386897087097168,0.0,-0.0,-3.141592653589793
0.4589519500732422,0.0,-0.0,-3.141592653589793
0.47870564460754395,0.0,-0.0,-3.141592653589793
0.498751163482666,0.0,-0.0,-3.141592653589793
0.518681526184082,0.0,-0.0,-3.141592653589793
0.5387804508209229,0.0,-0.0,-3.141592653589793
0.5587582588195801,0.0,-0.0,-3.141592653589793
0.5787935256958008,0.0,-0.0,-3.141592653589793
0.5986325740814209,0.0,-0.0,-3.141592653589793
0.618898868560791,0.0,-0.0,-3.141592653589793
0.6386198997497559,0.0,-0.0,-3.141592653589793
0.6586513519287109,0.0,-0.0,-3.141592653589793
0.6786372661590576,0.0,-0.0,-3.141592653589793
0.6986410617828369,0.0,-0.0,-3.141592653589793
0.7186217308044434,0.0,-0.0,-3.141592653589793
0.7386345863342285,0.0,-0.0,-3.141592653589793
0.7586243152618408,0.0,-0.0,-3.141592653589793
0.77862548828125,0.0,-0.0,-3.141592653589793
0.7986092567443848,0.0,-0.0,-3.141592653589793
0.8186159133911133,0.0,-0.0,-3.141592653589793
0.838623046875,0.0,-0.0,-3.141592653589793
0.8586244583129883,0.0,-0.0,-3.141592653589793
0.878631591796875,0.0,-0.0,-3.141592653589793
0.8986184597015381,0.0,-0.0,-3.141592653589793
0.9186174869537354,0.0,-0.0,-3.141592653589793
0.9386179447174072,0.0,-0.0,-3.141592653589793
0.9586887359619141,0.0,-0.0,-3.141592653589793
0.9786136150360107,0.0,-0.0,-3.141592653589793
0.9986135959625244,0.0,-0.0,-3.141592653589793
1.0186147689819336,0.0,-0.0,-3.141592653589793
1.038614273071289,0.0,-0.0,-3.141592653589793
1.058685541152954,0.0,-0.0,-3.141592653589793
1.0786182880401611,0.0,-0.0,-3.141592653589793
1.0986180305480957,0.0,-0.0,-3.141592653589793
1.1186187267303467,0.0,-0.0,-3.141592653589793
1.1386175155639648,0.0,-0.0,-3.141592653589793
1.158672571182251,0.0,-0.0,-3.141592653589793
1.178614854812622,0.0,-0.0,-3.141592653589793
1.198627233505249,0.0,-0.0,-3.141592653589793
1.2186174392700195,0.0,0.0030679615757712823,-3.1354567304382504
1.2386112213134766,0.0,0.015339807878856412,-3.113980999407852
1.2591891288757324,0.0,0.030679615757712823,-3.089437306801681
1.2786226272583008,0.0,0.04601942363656923,-3.067961575771282
